city_id,store_id,management_group_id,first_category_id,second_category_id,third_category_id,product_id,dt,sale_amount,hours_sale,stock_hour6_22_cnt,hours_stock_status,discount,holiday_flag,activity_flag,precpt,avg_temperature,avg_humidity,avg_wind_level
18,184,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Z,1086,2024-05-26 15:00:00,26.84,18-24,469,Alto,0.17,1,0,9.18,29.75,72.76,3.88
1,168,Grandes Varejistas,Bebidas,Categoria A,Subcategoria Y,1000,2024-05-26 16:00:00,759.28,6-12,349,Médio,0.23,0,1,19.35,33.34,40.16,3.38
13,109,Distribuidores Regionais,Higiene,Categoria B,Subcategoria X,1086,2024-05-26 17:00:00,101.78,6-12,262,Baixo,0.11,1,0,17.37,31.79,55.92,3.17
20,105,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria Z,1027,2024-05-26 18:00:00,4964.39,6-12,209,Médio,0.01,0,1,16.13,26.91,61.91,6.55
20,112,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria X,1031,2024-05-26 19:00:00,3803.12,18-24,148,Alto,0.08,1,1,3.65,27.78,52.95,1.79
10,164,Pequeno Varejo,Higiene,Categoria C,Subcategoria X,1071,2024-05-26 20:00:00,1867.8,6-12,255,Alto,0.02,1,0,16.76,18.58,38.98,9.87
11,119,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Z,1054,2024-05-26 21:00:00,781.42,12-18,388,Médio,0.02,0,0,9.11,15.6,47.39,6.87
9,156,Pequeno Varejo,Limpeza,Categoria B,Subcategoria X,1025,2024-05-26 22:00:00,451.92,12-18,198,Baixo,0.06,0,1,4.19,33.97,67.97,1.27
9,145,Pequeno Varejo,Bebidas,Categoria C,Subcategoria Y,1013,2024-05-26 23:00:00,2659.54,18-24,395,Médio,0.19,1,1,19.82,34.39,73.61,1.38
5,107,Distribuidores Regionais,Bebidas,Categoria A,Subcategoria Y,1087,2024-05-27 00:00:00,4879.46,6-12,442,Alto,0.25,0,0,3.44,20.62,66.88,6.48
1,109,Grandes Varejistas,Alimentos,Categoria A,Subcategoria X,1092,2024-05-27 01:00:00,3373.05,6-12,336,Baixo,0.25,1,1,18.44,20.27,87.95,3.83
17,172,Distribuidores Regionais,Bebidas,Categoria A,Subcategoria X,1067,2024-05-27 02:00:00,1825.69,12-18,185,Médio,0.28,1,0,0.01,21.29,66.82,6.6
2,166,Auto Serviço,Bebidas,Categoria B,Subcategoria Y,1062,2024-05-27 03:00:00,2504.25,6-12,343,Médio,0.2,0,0,8.76,21.54,43.52,7.23
13,110,Grandes Varejistas,Bebidas,Categoria C,Subcategoria X,1081,2024-05-27 04:00:00,4994.52,18-24,164,Baixo,0.01,1,1,0.6,31.05,59.46,5.38
9,111,Pequeno Varejo,Higiene,Categoria A,Subcategoria X,1013,2024-05-27 05:00:00,2593.83,18-24,107,Médio,0.11,1,0,18.25,20.77,80.17,2.57
4,109,Pequeno Varejo,Limpeza,Categoria A,Subcategoria X,1026,2024-05-27 06:00:00,4821.01,18-24,82,Baixo,0.03,1,0,2.52,32.06,49.55,5.51
5,124,Grandes Varejistas,Higiene,Categoria A,Subcategoria X,1040,2024-05-27 07:00:00,81.81,6-12,300,Baixo,0.23,1,0,13.46,27.38,74.22,4.22
11,148,Grandes Varejistas,Higiene,Categoria C,Subcategoria Z,1002,2024-05-27 08:00:00,3604.82,6-12,79,Médio,0.04,1,0,12.62,34.13,77.11,8.9
19,148,Distribuidores Regionais,Limpeza,Categoria A,Subcategoria X,1093,2024-05-27 09:00:00,3135.81,12-18,252,Baixo,0.03,1,0,15.58,26.86,86.04,7.4
3,188,Pequeno Varejo,Higiene,Categoria C,Subcategoria Y,1058,2024-05-27 10:00:00,3426.65,12-18,24,Baixo,0.01,1,0,14.94,20.3,54.07,6.19
12,110,Auto Serviço,Alimentos,Categoria C,Subcategoria Z,1099,2024-05-27 11:00:00,2852.84,18-24,282,Alto,0.29,0,1,0.65,32.95,45.57,0.4
19,161,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Z,1022,2024-05-27 12:00:00,220.88,6-12,50,Alto,0.24,0,0,7.77,15.74,60.48,9.9
19,135,Grandes Varejistas,Higiene,Categoria B,Subcategoria Y,1017,2024-05-27 13:00:00,747.82,6-12,374,Alto,0.1,1,0,6.45,34.12,89.62,5.66
13,138,Pequeno Varejo,Bebidas,Categoria B,Subcategoria X,1073,2024-05-27 14:00:00,4611.26,18-24,425,Médio,0.11,1,0,19.46,11.09,84.13,2.59
7,152,Grandes Varejistas,Higiene,Categoria C,Subcategoria Z,1075,2024-05-27 15:00:00,1164.63,18-24,107,Médio,0.02,0,1,15.5,26.02,47.04,5.92
15,189,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Z,1040,2024-05-27 16:00:00,4964.69,12-18,454,Médio,0.05,1,0,14.16,10.46,41.8,8.18
7,177,Grandes Varejistas,Higiene,Categoria B,Subcategoria X,1007,2024-05-27 17:00:00,3397.94,12-18,237,Médio,0.09,0,1,8.84,15.1,58.62,5.39
8,155,Distribuidores Regionais,Alimentos,Categoria B,Subcategoria X,1031,2024-05-27 18:00:00,2221.77,18-24,425,Baixo,0.12,0,0,17.82,21.6,39.95,7.77
5,100,Auto Serviço,Bebidas,Categoria C,Subcategoria Y,1080,2024-05-27 19:00:00,4600.24,6-12,315,Baixo,0.19,0,0,0.34,13.96,75.48,4.13
14,155,Auto Serviço,Alimentos,Categoria B,Subcategoria Z,1040,2024-05-27 20:00:00,3974.93,12-18,327,Alto,0.11,1,1,4.57,34.72,32.2,5.9
4,103,Pequeno Varejo,Higiene,Categoria A,Subcategoria X,1044,2024-05-27 21:00:00,2144.83,18-24,462,Baixo,0.29,1,0,13.9,29.33,43.48,4.22
10,129,Grandes Varejistas,Limpeza,Categoria C,Subcategoria X,1077,2024-05-27 22:00:00,342.96,6-12,185,Médio,0.1,0,0,10.17,31.27,31.09,5.28
20,111,Auto Serviço,Bebidas,Categoria C,Subcategoria Y,1008,2024-05-27 23:00:00,4341.52,18-24,79,Baixo,0.28,0,1,10.68,34.48,43.6,1.68
15,134,Grandes Varejistas,Bebidas,Categoria B,Subcategoria Z,1089,2024-05-28 00:00:00,3825.2,6-12,327,Alto,0.22,1,0,8.33,26.87,33.14,5.99
18,176,Pequeno Varejo,Higiene,Categoria A,Subcategoria X,1047,2024-05-28 01:00:00,3953.67,12-18,483,Médio,0.27,1,0,3.33,16.66,70.41,9.79
20,151,Grandes Varejistas,Higiene,Categoria B,Subcategoria Y,1023,2024-05-28 02:00:00,3724.29,6-12,95,Baixo,0.21,0,0,3.32,28.92,64.22,7.65
13,130,Auto Serviço,Bebidas,Categoria A,Subcategoria Z,1086,2024-05-28 03:00:00,1378.77,6-12,381,Alto,0.17,0,0,5.89,24.61,42.83,3.2
8,186,Grandes Varejistas,Limpeza,Categoria A,Subcategoria Z,1094,2024-05-28 04:00:00,4294.23,18-24,464,Baixo,0.15,0,1,9.37,16.69,42.3,8.64
9,167,Auto Serviço,Higiene,Categoria C,Subcategoria Z,1043,2024-05-28 05:00:00,11.16,6-12,483,Alto,0.09,1,0,16.48,19.18,47.47,8.96
16,151,Pequeno Varejo,Higiene,Categoria A,Subcategoria Z,1057,2024-05-28 06:00:00,1186.38,12-18,149,Alto,0.09,1,0,8.94,25.2,77.89,1.77
19,179,Grandes Varejistas,Higiene,Categoria C,Subcategoria Y,1065,2024-05-28 07:00:00,232.8,18-24,351,Alto,0.07,0,0,17.96,19.89,39.03,0.53
16,106,Auto Serviço,Limpeza,Categoria A,Subcategoria X,1017,2024-05-28 08:00:00,552.98,18-24,441,Médio,0.12,1,1,2.41,15.88,37.3,5.72
7,121,Pequeno Varejo,Bebidas,Categoria C,Subcategoria Z,1079,2024-05-28 09:00:00,2661.9,18-24,394,Baixo,0.04,1,1,5.44,20.75,60.48,4.76
14,192,Grandes Varejistas,Alimentos,Categoria A,Subcategoria Z,1028,2024-05-28 10:00:00,186.28,18-24,364,Baixo,0.12,0,0,1.41,15.84,81.9,7.15
14,174,Pequeno Varejo,Higiene,Categoria B,Subcategoria X,1074,2024-05-28 11:00:00,906.91,18-24,5,Médio,0.25,1,0,10.2,31.88,43.45,2.93
4,155,Auto Serviço,Limpeza,Categoria A,Subcategoria Z,1001,2024-05-28 12:00:00,1163.7,18-24,21,Médio,0.26,1,1,1.8,27.35,36.38,3.8
15,196,Grandes Varejistas,Bebidas,Categoria B,Subcategoria Z,1077,2024-05-28 13:00:00,3276.69,18-24,461,Baixo,0.19,0,0,15.91,19.41,59.5,2.64
3,157,Grandes Varejistas,Bebidas,Categoria A,Subcategoria X,1067,2024-05-28 14:00:00,2344.1,12-18,219,Médio,0.08,0,0,0.8,33.64,73.93,2.92
5,192,Grandes Varejistas,Limpeza,Categoria A,Subcategoria X,1097,2024-05-28 15:00:00,2292.06,12-18,358,Médio,0.07,1,0,9.51,19.72,67.1,0.09
1,163,Pequeno Varejo,Higiene,Categoria C,Subcategoria Z,1038,2024-05-28 16:00:00,3842.16,18-24,11,Baixo,0.08,1,0,8.41,24.36,55.09,5.11
3,111,Pequeno Varejo,Alimentos,Categoria A,Subcategoria X,1072,2024-05-28 17:00:00,2283.61,6-12,282,Alto,0.15,0,1,4.04,22.8,32.42,4.73
15,106,Auto Serviço,Higiene,Categoria A,Subcategoria Y,1040,2024-05-28 18:00:00,1742.44,18-24,384,Médio,0.29,1,1,11.74,13.05,48.04,3.56
8,154,Distribuidores Regionais,Bebidas,Categoria A,Subcategoria Y,1070,2024-05-28 19:00:00,4812.26,18-24,191,Baixo,0.03,0,1,7.72,20.59,85.16,5.4
4,161,Grandes Varejistas,Alimentos,Categoria B,Subcategoria Z,1080,2024-05-28 20:00:00,41.47,18-24,457,Baixo,0.15,0,1,3.96,11.94,43.37,3.92
2,189,Grandes Varejistas,Higiene,Categoria C,Subcategoria Z,1086,2024-05-28 21:00:00,1526.97,6-12,224,Baixo,0.2,0,0,16.53,14.26,66.84,4.33
10,172,Auto Serviço,Alimentos,Categoria C,Subcategoria X,1074,2024-05-28 22:00:00,3046.96,12-18,335,Médio,0.07,1,0,13.21,29.69,84.45,0.02
4,197,Grandes Varejistas,Limpeza,Categoria A,Subcategoria X,1021,2024-05-28 23:00:00,3914.05,6-12,166,Alto,0.29,0,1,0.24,17.57,59.29,0.66
3,176,Pequeno Varejo,Higiene,Categoria A,Subcategoria Z,1081,2024-05-29 00:00:00,4082.06,6-12,315,Alto,0.1,1,1,10.04,12.22,56.78,1.51
2,154,Pequeno Varejo,Bebidas,Categoria B,Subcategoria Z,1048,2024-05-29 01:00:00,230.37,6-12,115,Baixo,0.28,0,0,5.43,27.97,38.46,1.84
17,135,Grandes Varejistas,Bebidas,Categoria A,Subcategoria Y,1027,2024-05-29 02:00:00,3545.66,6-12,325,Médio,0.18,0,0,18.3,30.06,88.84,4.52
20,188,Grandes Varejistas,Alimentos,Categoria C,Subcategoria X,1015,2024-05-29 03:00:00,3601.27,18-24,437,Médio,0.0,1,0,14.51,24.45,40.6,8.75
13,123,Pequeno Varejo,Limpeza,Categoria C,Subcategoria Z,1067,2024-05-29 04:00:00,1070.4,12-18,408,Alto,0.09,0,0,12.23,32.89,58.89,4.06
5,143,Grandes Varejistas,Higiene,Categoria B,Subcategoria Z,1061,2024-05-29 05:00:00,563.88,6-12,497,Alto,0.01,0,0,1.78,31.24,40.28,6.27
9,116,Pequeno Varejo,Limpeza,Categoria B,Subcategoria X,1035,2024-05-29 06:00:00,3748.43,12-18,147,Médio,0.11,1,1,18.61,23.82,50.9,0.26
6,101,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria X,1021,2024-05-29 07:00:00,1247.5,18-24,35,Alto,0.28,1,0,2.88,28.43,83.04,8.55
5,112,Distribuidores Regionais,Alimentos,Categoria B,Subcategoria Z,1010,2024-05-29 08:00:00,8.37,18-24,406,Baixo,0.23,0,0,9.01,18.23,68.6,1.13
10,130,Grandes Varejistas,Alimentos,Categoria A,Subcategoria Z,1084,2024-05-29 09:00:00,1117.86,12-18,463,Alto,0.19,0,1,13.62,25.91,30.59,2.84
8,192,Grandes Varejistas,Higiene,Categoria A,Subcategoria Z,1079,2024-05-29 10:00:00,155.34,18-24,384,Médio,0.16,1,0,9.9,34.42,88.01,8.17
7,127,Grandes Varejistas,Bebidas,Categoria B,Subcategoria X,1041,2024-05-29 11:00:00,1245.93,12-18,244,Baixo,0.11,0,0,17.65,30.0,77.03,2.65
7,159,Pequeno Varejo,Higiene,Categoria C,Subcategoria Z,1054,2024-05-29 12:00:00,1675.1,6-12,477,Médio,0.06,0,0,16.71,19.36,89.85,2.58
6,126,Distribuidores Regionais,Limpeza,Categoria B,Subcategoria Z,1072,2024-05-29 13:00:00,1357.0,18-24,410,Alto,0.02,0,1,2.71,33.31,75.77,6.03
20,114,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Z,1034,2024-05-29 14:00:00,4599.69,18-24,307,Alto,0.06,1,0,12.35,30.63,75.89,9.03
3,194,Auto Serviço,Limpeza,Categoria B,Subcategoria Y,1056,2024-05-29 15:00:00,1162.66,12-18,129,Baixo,0.11,1,0,1.04,10.93,71.96,2.14
19,178,Auto Serviço,Alimentos,Categoria B,Subcategoria Y,1033,2024-05-29 16:00:00,2337.67,18-24,239,Baixo,0.16,1,0,14.41,28.65,55.39,6.21
15,132,Grandes Varejistas,Bebidas,Categoria B,Subcategoria X,1072,2024-05-29 17:00:00,4787.14,6-12,404,Baixo,0.06,1,0,14.72,34.41,48.9,6.0
4,119,Pequeno Varejo,Limpeza,Categoria A,Subcategoria Z,1076,2024-05-29 18:00:00,4396.0,18-24,392,Baixo,0.29,0,1,6.89,17.94,61.51,6.6
12,141,Grandes Varejistas,Alimentos,Categoria A,Subcategoria Z,1069,2024-05-29 19:00:00,1546.29,18-24,366,Alto,0.02,1,0,15.73,16.88,40.69,9.47
6,111,Distribuidores Regionais,Higiene,Categoria C,Subcategoria X,1003,2024-05-29 20:00:00,1632.45,18-24,343,Médio,0.03,1,0,13.05,26.0,73.35,1.66
19,172,Grandes Varejistas,Higiene,Categoria B,Subcategoria X,1045,2024-05-29 21:00:00,2966.65,12-18,303,Alto,0.2,1,0,10.08,12.75,89.84,6.54
4,122,Grandes Varejistas,Higiene,Categoria A,Subcategoria X,1091,2024-05-29 22:00:00,4589.31,6-12,104,Alto,0.23,1,0,9.11,26.87,66.06,1.82
15,171,Distribuidores Regionais,Limpeza,Categoria B,Subcategoria Z,1010,2024-05-29 23:00:00,50.0,6-12,166,Baixo,0.29,0,1,2.18,15.66,81.39,3.14
9,195,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Y,1097,2024-05-30 00:00:00,1965.6,18-24,41,Baixo,0.16,1,1,10.62,21.29,40.34,3.9
5,113,Distribuidores Regionais,Alimentos,Categoria A,Subcategoria X,1060,2024-05-30 01:00:00,4248.88,18-24,454,Médio,0.05,1,0,3.12,32.3,79.5,8.35
13,190,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Z,1034,2024-05-30 02:00:00,2052.35,12-18,253,Médio,0.28,0,0,13.12,29.92,84.45,0.54
18,124,Auto Serviço,Limpeza,Categoria A,Subcategoria X,1068,2024-05-30 03:00:00,3600.27,6-12,349,Alto,0.29,0,1,11.89,12.7,80.33,7.34
5,176,Pequeno Varejo,Alimentos,Categoria B,Subcategoria Z,1056,2024-05-30 04:00:00,3459.62,18-24,300,Médio,0.28,1,1,5.81,29.03,67.64,9.13
16,184,Pequeno Varejo,Bebidas,Categoria C,Subcategoria X,1010,2024-05-30 05:00:00,1027.29,6-12,385,Baixo,0.26,1,0,4.94,20.29,85.58,0.79
19,130,Distribuidores Regionais,Limpeza,Categoria A,Subcategoria Z,1011,2024-05-30 06:00:00,2247.97,18-24,459,Baixo,0.02,1,1,9.52,34.86,87.69,7.91
14,153,Pequeno Varejo,Bebidas,Categoria A,Subcategoria X,1042,2024-05-30 07:00:00,2830.93,18-24,204,Baixo,0.26,0,0,10.25,17.49,78.92,1.08
16,104,Pequeno Varejo,Bebidas,Categoria B,Subcategoria Y,1018,2024-05-30 08:00:00,3577.31,12-18,194,Alto,0.29,1,1,15.96,21.76,62.83,9.63
15,112,Pequeno Varejo,Higiene,Categoria C,Subcategoria X,1076,2024-05-30 09:00:00,4111.95,6-12,170,Médio,0.17,0,0,6.08,18.53,80.12,8.15
4,127,Pequeno Varejo,Limpeza,Categoria C,Subcategoria X,1067,2024-05-30 10:00:00,3799.67,6-12,249,Baixo,0.23,0,1,8.07,24.65,52.32,6.95
7,142,Distribuidores Regionais,Alimentos,Categoria C,Subcategoria Y,1077,2024-05-30 11:00:00,141.56,18-24,103,Alto,0.2,0,0,6.87,16.65,50.8,5.5
16,188,Grandes Varejistas,Bebidas,Categoria B,Subcategoria X,1058,2024-05-30 12:00:00,3353.19,18-24,362,Alto,0.09,0,0,7.88,32.82,50.87,9.21
8,198,Grandes Varejistas,Limpeza,Categoria A,Subcategoria Y,1001,2024-05-30 13:00:00,2486.58,12-18,401,Alto,0.18,1,1,11.34,25.42,41.95,1.19
17,146,Grandes Varejistas,Alimentos,Categoria A,Subcategoria Z,1007,2024-05-30 14:00:00,2869.31,18-24,38,Médio,0.27,0,1,11.15,33.57,67.38,1.22
16,170,Auto Serviço,Higiene,Categoria C,Subcategoria Y,1021,2024-05-30 15:00:00,1864.83,6-12,235,Médio,0.15,1,1,7.23,27.01,69.69,8.22
10,137,Pequeno Varejo,Limpeza,Categoria A,Subcategoria Y,1076,2024-05-30 16:00:00,3570.13,12-18,133,Médio,0.18,0,0,12.05,14.65,81.58,4.82
10,195,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria Z,1020,2024-05-30 17:00:00,3369.44,6-12,251,Alto,0.16,1,1,12.32,10.39,71.67,8.45
2,166,Distribuidores Regionais,Limpeza,Categoria B,Subcategoria Y,1084,2024-05-30 18:00:00,2897.43,12-18,169,Alto,0.08,1,1,10.54,20.19,76.8,3.91
9,161,Auto Serviço,Alimentos,Categoria B,Subcategoria Y,1091,2024-05-30 19:00:00,4308.03,6-12,435,Médio,0.19,1,0,9.05,34.84,71.33,4.52
17,138,Distribuidores Regionais,Bebidas,Categoria B,Subcategoria Z,1096,2024-05-30 20:00:00,509.5,18-24,282,Baixo,0.15,0,0,1.56,31.92,71.82,3.32
11,136,Grandes Varejistas,Bebidas,Categoria C,Subcategoria X,1028,2024-05-30 21:00:00,1505.12,6-12,206,Médio,0.07,0,1,10.83,31.17,50.43,9.51
10,185,Auto Serviço,Limpeza,Categoria A,Subcategoria X,1085,2024-05-30 22:00:00,2475.65,6-12,499,Alto,0.27,1,0,14.25,24.22,87.95,4.65
17,107,Distribuidores Regionais,Limpeza,Categoria B,Subcategoria Y,1089,2024-05-30 23:00:00,4793.02,12-18,142,Alto,0.29,0,1,4.31,12.37,68.33,7.55
4,180,Auto Serviço,Alimentos,Categoria C,Subcategoria X,1074,2024-05-31 00:00:00,359.82,6-12,18,Alto,0.02,1,0,15.56,10.38,65.23,6.96
16,151,Auto Serviço,Higiene,Categoria C,Subcategoria X,1074,2024-05-31 01:00:00,1685.39,18-24,189,Alto,0.19,0,0,11.73,30.97,80.83,2.35
20,190,Distribuidores Regionais,Limpeza,Categoria B,Subcategoria Y,1097,2024-05-31 02:00:00,4629.45,12-18,63,Alto,0.12,0,1,4.75,14.43,55.26,9.14
15,132,Grandes Varejistas,Limpeza,Categoria B,Subcategoria Z,1082,2024-05-31 03:00:00,4489.74,12-18,229,Alto,0.16,0,1,3.26,11.92,35.78,5.45
5,180,Distribuidores Regionais,Higiene,Categoria B,Subcategoria X,1036,2024-05-31 04:00:00,4326.23,6-12,306,Médio,0.11,1,0,4.91,27.74,44.41,8.56
6,141,Pequeno Varejo,Limpeza,Categoria A,Subcategoria Y,1077,2024-05-31 05:00:00,1541.95,12-18,174,Alto,0.14,1,1,15.18,10.03,78.49,8.32
17,175,Pequeno Varejo,Bebidas,Categoria A,Subcategoria Z,1028,2024-05-31 06:00:00,4234.18,18-24,312,Alto,0.1,0,1,5.01,28.52,73.91,0.59
1,126,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria X,1082,2024-05-31 07:00:00,2526.7,6-12,19,Alto,0.04,1,1,13.66,14.81,37.03,6.2
19,107,Grandes Varejistas,Bebidas,Categoria B,Subcategoria Z,1036,2024-05-31 08:00:00,3098.89,18-24,275,Alto,0.09,0,1,10.92,18.03,34.18,7.89
4,122,Pequeno Varejo,Alimentos,Categoria B,Subcategoria Y,1020,2024-05-31 09:00:00,1194.12,6-12,337,Alto,0.2,1,1,10.94,14.29,67.31,9.06
17,163,Pequeno Varejo,Alimentos,Categoria A,Subcategoria Z,1087,2024-05-31 10:00:00,3533.37,6-12,447,Baixo,0.02,1,1,17.05,29.43,86.32,5.06
9,192,Distribuidores Regionais,Bebidas,Categoria B,Subcategoria Z,1089,2024-05-31 11:00:00,1638.49,12-18,225,Médio,0.11,1,0,17.49,22.12,40.5,7.51
2,119,Distribuidores Regionais,Bebidas,Categoria C,Subcategoria Y,1011,2024-05-31 12:00:00,1719.4,12-18,230,Médio,0.01,0,1,10.74,14.15,62.94,9.7
8,115,Distribuidores Regionais,Higiene,Categoria B,Subcategoria X,1047,2024-05-31 13:00:00,3184.09,12-18,100,Baixo,0.11,1,1,1.31,10.96,78.72,8.28
15,116,Auto Serviço,Bebidas,Categoria A,Subcategoria X,1082,2024-05-31 14:00:00,1199.16,6-12,226,Baixo,0.03,0,1,3.22,34.67,61.72,8.54
7,179,Auto Serviço,Bebidas,Categoria C,Subcategoria Z,1046,2024-05-31 15:00:00,1122.19,12-18,293,Alto,0.1,0,1,18.97,27.86,51.07,4.07
6,118,Auto Serviço,Limpeza,Categoria C,Subcategoria Z,1093,2024-05-31 16:00:00,1845.81,18-24,37,Médio,0.25,0,0,2.69,27.0,77.43,0.92
1,107,Distribuidores Regionais,Higiene,Categoria B,Subcategoria Z,1014,2024-05-31 17:00:00,3890.32,12-18,64,Médio,0.18,1,0,16.71,22.57,76.27,9.66
15,137,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Z,1066,2024-05-31 18:00:00,1123.41,18-24,498,Baixo,0.2,1,1,10.81,20.87,79.83,6.96
7,137,Pequeno Varejo,Bebidas,Categoria B,Subcategoria X,1012,2024-05-31 19:00:00,3936.59,12-18,75,Médio,0.15,0,1,2.28,29.9,86.71,1.71
17,152,Auto Serviço,Bebidas,Categoria B,Subcategoria Y,1058,2024-05-31 20:00:00,3478.03,6-12,388,Médio,0.28,1,0,18.39,30.67,39.04,9.74
2,192,Grandes Varejistas,Limpeza,Categoria A,Subcategoria Y,1072,2024-05-31 21:00:00,3395.4,12-18,191,Alto,0.16,0,1,18.56,11.53,50.45,7.16
9,199,Distribuidores Regionais,Limpeza,Categoria C,Subcategoria Y,1012,2024-05-31 22:00:00,2373.78,18-24,122,Alto,0.03,0,1,12.31,31.49,89.16,0.9
9,189,Auto Serviço,Limpeza,Categoria B,Subcategoria Z,1079,2024-05-31 23:00:00,3729.44,18-24,124,Alto,0.28,0,0,7.78,29.04,65.67,1.71
13,130,Distribuidores Regionais,Alimentos,Categoria B,Subcategoria Z,1077,2024-06-01 00:00:00,67.6,12-18,26,Médio,0.04,1,1,12.15,22.16,70.21,8.65
6,143,Grandes Varejistas,Limpeza,Categoria B,Subcategoria Y,1071,2024-06-01 01:00:00,1528.04,18-24,102,Médio,0.3,1,1,12.56,21.91,83.05,9.54
6,159,Auto Serviço,Bebidas,Categoria C,Subcategoria X,1018,2024-06-01 02:00:00,3395.69,6-12,275,Alto,0.13,1,0,12.44,30.87,71.46,3.65
20,175,Auto Serviço,Limpeza,Categoria C,Subcategoria Y,1056,2024-06-01 03:00:00,4936.48,12-18,59,Alto,0.02,0,1,14.67,29.84,70.99,4.13
20,116,Auto Serviço,Limpeza,Categoria C,Subcategoria X,1031,2024-06-01 04:00:00,12.57,18-24,167,Médio,0.26,1,1,1.34,13.47,36.27,3.95
3,178,Auto Serviço,Higiene,Categoria B,Subcategoria Z,1098,2024-06-01 05:00:00,2549.86,12-18,82,Médio,0.03,0,0,2.05,23.73,60.41,8.35
17,172,Grandes Varejistas,Bebidas,Categoria C,Subcategoria Y,1086,2024-06-01 06:00:00,4619.18,12-18,485,Baixo,0.05,0,0,5.66,34.23,70.39,4.53
17,138,Auto Serviço,Limpeza,Categoria B,Subcategoria Y,1020,2024-06-01 07:00:00,4317.7,12-18,462,Alto,0.13,1,0,6.99,28.39,78.44,3.75
12,141,Pequeno Varejo,Alimentos,Categoria C,Subcategoria Z,1081,2024-06-01 08:00:00,115.68,12-18,5,Alto,0.2,1,1,12.76,34.32,54.79,6.22
16,147,Pequeno Varejo,Higiene,Categoria C,Subcategoria X,1013,2024-06-01 09:00:00,2647.79,12-18,456,Alto,0.04,0,0,3.44,29.4,37.41,4.91
15,111,Distribuidores Regionais,Limpeza,Categoria B,Subcategoria Y,1079,2024-06-01 10:00:00,21.44,6-12,163,Médio,0.19,0,1,10.82,23.12,51.95,5.33
13,195,Auto Serviço,Higiene,Categoria C,Subcategoria Y,1023,2024-06-01 11:00:00,3947.87,12-18,367,Médio,0.23,1,1,3.71,25.12,55.78,4.07
1,188,Pequeno Varejo,Higiene,Categoria B,Subcategoria X,1048,2024-06-01 12:00:00,1544.37,6-12,470,Baixo,0.04,1,0,7.11,27.74,75.06,4.61
17,117,Pequeno Varejo,Alimentos,Categoria C,Subcategoria Y,1031,2024-06-01 13:00:00,3827.95,12-18,201,Baixo,0.19,0,1,18.71,28.22,31.19,0.36
3,178,Pequeno Varejo,Alimentos,Categoria C,Subcategoria Y,1074,2024-06-01 14:00:00,4723.97,18-24,448,Alto,0.29,1,1,17.91,28.69,53.15,9.26
15,195,Grandes Varejistas,Alimentos,Categoria C,Subcategoria Z,1010,2024-06-01 15:00:00,4880.43,12-18,394,Baixo,0.29,1,0,19.06,33.26,56.87,0.31
4,105,Auto Serviço,Bebidas,Categoria C,Subcategoria X,1059,2024-06-01 16:00:00,4470.56,12-18,176,Médio,0.05,0,0,11.83,17.73,63.01,7.73
4,142,Grandes Varejistas,Higiene,Categoria A,Subcategoria Y,1067,2024-06-01 17:00:00,1020.72,18-24,369,Baixo,0.23,1,1,10.03,30.74,88.2,2.98
18,134,Grandes Varejistas,Limpeza,Categoria B,Subcategoria Y,1060,2024-06-01 18:00:00,973.0,6-12,339,Baixo,0.25,0,1,16.98,24.24,74.44,1.12
17,197,Pequeno Varejo,Alimentos,Categoria A,Subcategoria Z,1089,2024-06-01 19:00:00,3128.9,6-12,155,Médio,0.27,1,1,1.59,32.13,43.35,6.1
19,153,Pequeno Varejo,Alimentos,Categoria C,Subcategoria Y,1004,2024-06-01 20:00:00,2720.27,6-12,277,Alto,0.1,0,1,19.57,25.78,68.02,7.07
11,161,Distribuidores Regionais,Higiene,Categoria C,Subcategoria Z,1035,2024-06-01 21:00:00,47.67,6-12,339,Alto,0.08,0,0,9.25,33.38,50.77,6.3
20,168,Auto Serviço,Higiene,Categoria B,Subcategoria Y,1096,2024-06-01 22:00:00,1958.64,18-24,302,Baixo,0.01,1,1,13.52,20.6,78.68,5.76
3,181,Auto Serviço,Higiene,Categoria B,Subcategoria Z,1063,2024-06-01 23:00:00,4533.46,6-12,101,Médio,0.12,1,1,14.57,12.48,40.26,5.36
8,115,Pequeno Varejo,Limpeza,Categoria B,Subcategoria X,1077,2024-06-02 00:00:00,4491.8,6-12,79,Médio,0.04,1,1,12.58,26.12,38.67,5.41
14,107,Pequeno Varejo,Bebidas,Categoria B,Subcategoria X,1031,2024-06-02 01:00:00,1019.53,6-12,193,Baixo,0.24,1,0,17.83,29.36,36.08,8.65
